sentence,logit_score
"On this occasion, I take the opportunity to salute and pay homage to this great visionary and architect of our education system.",0.958368718624115
"The provisions of the said Act prohibit an individual candidate from resorting to promises, which constitute a corrupt practice within the meaning of Section 123 of the RP Act.",0.9612807631492615
"In January 1985, the appellant abandoned the works and submitted bills for the works already done.",0.9275462031364441
"The trade facility was sanctioned by the Respondent No. 2 on 19th January, 2005 as per the Letter of Guarantee executed by the appellant on the same date.",0.9582371115684509
He expressed happiness that Canada is home to 1.5 million people of Indian origin.,0.9536835551261902
The orders had been set aside by the High Courts of Karnataka and Kerala as well as by this Court.,0.9602013230323792
The orders had been set aside by the High Courts of Karnataka and Kerala as well as by this Court.,0.9602013230323792
Later on the said disciplinary proceedings were substituted from major penalty to minor penalty.,0.888775110244751
"The facts and circumstances of the case did not warrant death sentence as awarded by the courts below, and hence, the appeals deserve to be allowed.",0.963439404964447
"Therefore, a prisoner would be carved into pieces while still alive before being hanged.",0.9572996497154236
"Harish Chander Godara, brother of the deceased, appeared as PW-2.",0.9568636417388916
"Harish Chander Godara, brother of the deceased, appeared as PW-2.",0.9568636417388916
"Under Rule 157 certain conditions are specified, inter alia that the resolution shall not refer to the conduct or character of persons except in their official or public capacity.",0.9590373039245605
"In arriving at its penultimate conclusions, leading to the arrangement configured by the operative directions, as extracted hereinabove, the High Court elaborately delved into the factual details bearing on all facets of the surging disputes between the parties, tracing from the issue of validity or otherwise of the continuance of Mr. G.V. Rao as the Director of the company, to the imputation of mis- management and oppression, allegedly indulged in by the appellants and other Directors including the perceived imminent possibility of slicing off the assets of the establishment through a process of demerger.",0.9533770084381104
"In his statement, he gave full details of smuggling, landing and his participation in smuggling activities even in February, 1993 with Tiger Memon (AA).",0.9388455152511597
"In his statement, he gave full details of smuggling, landing and his participation in smuggling activities even in February, 1993 with Tiger Memon (AA).",0.9388455152511597
He has been acquitted except under IPC by the trial court as well as by the High Court.,0.9548050761222839
Criminal law cannot be set into motion as a matter of course. ...,0.95332270860672
The accused did not lead any defence.,0.9319084882736206
Issue of notice where income has escaped assessment.,0.9352794885635376
It is based on the principle of restitutio in integrum.,0.9498584866523743
"It has also the power to regulate power purchase of the distribution utilities including the price at which the power shall be procured from the generating companies for transmission, sale, distribution and supply in the State.",0.9541176557540894
"It has also the power to regulate power purchase of the distribution utilities including the price at which the power shall be procured from the generating companies for transmission, sale, distribution and supply in the State.",0.9541176557540894
"It has also the power to regulate power purchase of the distribution utilities including the price at which the power shall be procured from the generating companies for transmission, sale, distribution and supply in the State.",0.9541176557540894
"First, we shall deal with the onus to prove in such a case.",0.946889340877533
"Chapter III provides for Special rights and privileges of tenants, and contains provisions for distribution of land for personal cultivation.",0.9496870040893555
"Chapter III provides for Special rights and privileges of tenants, and contains provisions for distribution of land for personal cultivation.",0.9496870040893555
"In his message to Dr. AvinashChander,Scientific Advisor to RakshaMantri and Director-General, DRDO, the President has said, 'I extend hearty congratulations to all those associatedwith the successful test-firing of the third developmental trial of India’s indigenous Agni-V surface-to-surface missile.",0.9436708092689514
This helps the child in the womb to get vitamin A from its mother.,0.9516531229019165
"In his submission, the premium was therefore justified.",0.9338364601135254
"Big business firms which need large storage capacity on a regular basis and who can afford money, construction and maintain their private warehouses.",0.7427070736885071
The reasons to convene an SCM must be followed by well articulated reasons or the record itself must justify such resort.,0.9545183777809143
"So long as no amendment is brought out to Rule 49 or Rule 57A, as the case may be, the consequences of making an assessee a defaulter and to deny him the benefit of utilising the input credit will become unworkable and ineffective.",0.9638292789459229
"Now, we revert back to the allegations made in the complaint under and Section 3/4 of D.P. Act.",0.7885225415229797
The appellant was convicted by the Special Judge before the repealing was promulgated.,0.7734081745147705
These appeals raise important questions of law in respect of the powers exercisable by democratically elected Government of NCT in juxtaposition to the power of Lt. Governor of NCTD (hereinafter referred to as “LG ).,0.9623693823814392
"On 12.03.1993, at about 12:30 noon, A-36 was present in the flat of Tiger Memon at Al-Hussaini Building along with Javed Chikna, Bashir Muchhad, Bashir Mahimwala, Shafi, Usman, Salim Dandekar, Anwar and Zakir.",0.9206132888793945
"The expression 'relating to' preceding the words “levy, assessment, collection... clearly means, therefore, that Bye-laws will have to be consistent with what is already provided under the NDMC Act.",0.9561718106269836
"As the appellant has not chosen to give the complaint to the police, according to the complainant the other accused hatched a conspiracy with the appellant – Branch Manager and accordingly cheated him.",0.9489932656288147
It was a free fight between the two family members.,0.9286686182022095
"According to the prosecution, the deceased was subjected to cruelty and on the fateful day, the appellant returned home in drunken condition and started abusing the deceased and her mother Prabha Bai who had come on a visit to her daughter’s house.",0.9550421833992004
"Therefore, the complaint under should be filed on or before or within, 30 days of the date on which the cause of action under arises.",0.9554561376571655
"It categorically states that any law made in contravention thereof, to the extent of the contravention, be void.",0.9274771809577942
"It was laid down therein that all the sub-clauses of serve to bring transactions where essential ingredients of a ‘Sale’ as defined in the , 1930 are absent, within the ambit of sale or purchase for the purposes of levy sales tax.",0.8501009345054626
"In the aforesaid circumstances, the submission raised on behalf of Amrapali group that under the provisions of the RERA their interest should be protected.",0.8696883916854858
The word 'vest' is normally used where an immediate fixed right in present or future enjoyment in respect of a property is created.,0.9552980661392212
Counsel submitted that only because of the obstinate and uncompromising attitude of the appellant-husband and his family that the respondent-wife had to take recourse to court proceedings.,0.9480461478233337
"As its current account deficit is expected to reduce to 3.7 per cent in 2013-14, and further down to about 2.5 per cent, the external sector will only strengthen in the near future.",0.9595447778701782
In our opinion the question as to whether the provisions of the Public Premises Act override the provisions of the Rent Control Act will have to be considered in the light of the principles of statutory interpretation applicable to laws made by the same legislature.,0.9574300050735474
Leave granted in all these matters.,0.9277855157852173
"On the contrary, his response to the court question reveals that he was extremely confused as to the issue which had to be addressed by him in the capacity of an expert.",0.9617469310760498
It has been further held therein that there cannot be any vicarious liability unless there is a prosecution against the company.,0.9592956900596619
By saying that the institution may give admission at its own risk invites further chaotic and unfortunate situations.,0.9598101377487183
By saying that the institution may give admission at its own risk invites further chaotic and unfortunate situations.,0.9598101377487183
"It is undoubtedly a condition of service but not an incentive to attract new entrants because if it was to be available to new entrants only, it would be prospective at such distance of thirty-five years since its introduction.",0.9517313838005066
"Since the Council of States is indirectly elected by the State Legislatures, the State Legislatures have an important say in the amendment of the Constitution because of the requirement of special majorities in each House.",0.9528062343597412
"Secretary, Ministry of Environment & Forests is the South Asia Cooperative Environment Programme (SACEP) Focal Point for India.",0.9056238532066345
"In recognition of the above trend, there cannot be any greater and further participation of the executive, than that which existed hitherto before.",0.9516540765762329
Chapter VIA of the SEBI Act provides for penalties and adjudication.,0.952026903629303
"On the occasion of Navroz, I offer my warm greetings and good wishes to all my Parsi brothers and sisters.",0.9587169885635376
Government of Karnataka is considering fruit and vegetable processing sector as a thrust area for development.,0.9491057991981506
There is no such legal requirement imposed on a Magistrate for passing detailed order while issuing summons.,0.9522642493247986
"The Executing Court, by order dated 30.09.2016, issued a warrant of possession against the respondent/Judgment debtor in respect of suit house.",0.7946076393127441
The classification was founded on an intelligible differentia which distinguished the offenders thus grouped together from those left out of the group.,0.9476524591445923
I am aware that there are grievances.,0.9540501236915588
"The counsel for the respondents was directed to produce the original record relating to all the proceedings/memoranda, all articles of charges including the office note and inquiry report.",0.9547027945518494
"The counsel for the respondents was directed to produce the original record relating to all the proceedings/memoranda, all articles of charges including the office note and inquiry report.",0.9547027945518494
It is these acts which are made punishable under sub-section (2).,0.9588695764541626
It is these acts which are made punishable under sub-section (2).,0.9588695764541626
"Similarly, requires certain elements on satisfaction of which a person can be said to be guilty of raising funds for a terrorist organisation.",0.8946502208709717
"The Government shall constitute by notification in the official Gazette, one or more Scrutiny Committee(s) for verification of Caste Certificates issued by the Competent Authorities under sub-section (1) of section 4 specifying in the said notification the functions and the PART A area of jurisdiction of each of such Scrutiny Committee or Committees.",0.9531440138816833
It is incorrect that TPC has recovered only 50 percent of standby charges payable to MSEB.,0.9570327997207642
"He had given a public notice of his formally embrasing Sikhism as far back as in 2006, which was not objected to by anyone.",0.9587063789367676
A-16 in the identification parade dated 23.05.1993 conducted by SEM Moreshwar Thakur (PW-469).,0.8610782623291016
"Applying the above principles to the case in hand, in our considered view, no prima facie case is made out for summoning the appellants and to proceed against the appellants for the offence punishable under IPC.",0.9624614715576172
"In this regard, both the petitioner and the 2nd respondent are ad idem.",0.9343140721321106
"Every department of the Government presents its demand to the legislature concerned and the legislature votes on the same, and thereafter, the is passed which authorizes the Government to withdraw the money from the Consolidated Fund.",0.9497100114822388
The same does not suffer from erroneous reasoning or error in law which requires interference by this Court.,0.9442660808563232
"In the instant case, there has been 50 marks for the written test as well as 50 marks for interview though the rules did not envisage holding of the interview at all.",0.9359946846961975
"In the instant case, there has been 50 marks for the written test as well as 50 marks for interview though the rules did not envisage holding of the interview at all.",0.9359946846961975
Said memorandum recited that the parties had agreed to introduce pension scheme in banks for the workmen/employees in lieu of employers’ contribution to the provident fund and that the pension scheme so agreed was to be broadly on Central Government/Reserve Bank of India pattern.,0.9546512961387634
"Provided that the provisions of this sub-section shall not apply in any case where any such assessment or reassessment relates to an assessment year in respect of which an assessment or reassessment could not have been made at the time the order which was the subject-matter of the appeal, reference or revision, as the case may be, was made by reason of any provision limiting the time within which any action for assessment or reassessment may be taken.",0.9550459384918213
Some of these above suggestions are certainly good and can be accepted.,0.959681510925293
Special tribunals are likely to grow rather than diminish.,0.9626052379608154
This is the manner in which proposals for appointments to the 25 Supreme Court and the High Courts as well as for the transfers of Judges/Chief Justices of the High Courts must invariably be made.,0.9626840353012085
"Even if there are million questions of law to be deeply gone into and examined in a criminal case of this nature registered against specified accused persons, it is for them and them alone to raise all such questions and challenge the proceedings initiated against them at the appropriate time before the proper forum and not for third parties under the garb of public interest litigants.",0.9568430781364441
All other convictions and sentences imposed on them by the High Court are maintained.,0.9624245762825012
All other convictions and sentences imposed on them by the High Court are maintained.,0.9624245762825012
We do not think that this is a fit case where the petitioner should be released on completion of 14 years imprisonment.,0.9633333086967468
Sub-section (3) of further empowers the court by stating that it 'may' award compensation even in such cases where the sentence imposed does not include a fine.,0.9598693251609802
Activities: ‘Janta ke Mudde’ Nukkad Naatak; Candle March; Oath Ceremony; Human Chain.,0.8050212264060974
"Being aggrieved by the verdict of conviction and sentence imposed upon them, the accused preferred appeal before the High Court which came to be dismissed by the High Court by the impugned judgment.",0.9219092130661011
"The legal maxim 'A Verbis Legis Non Est Recedendum' which means, 'from the words of law, there must be no departure' has to be kept in mind.",0.9576314091682434
"As you all know, there are major problems that bedevil the efforts of the low income groups become homeowners.",0.017828796058893204
There is no such illegality or irregularity in the order of the Tribunal impugned before this Court which will require interference by this Court in the exercise of its jurisdiction under Article 226 of the Constitution of India.,0.9658821225166321
"These are new, and the effect to be given to them is something that we will have to decide.",0.961337149143219
No explanation is offered by him about the missing sanha entries.,0.9427434206008911
He incurred 60% permanent disability owing to various injuries sustained in the accident.,0.95583176612854
"But, it can be said that, meaning of the word “intersection as provided generally in various dictionaries mentioned supra, is “cutting across .",0.8441511988639832
"In our view, therefore, the law laid down in Swapan Kumar Guha (supra) is directly applicable to the facts of this case as against the law laid down in the two cited decisions.",0.9621101021766663
"The High Court, both Single Bench as well as Division Bench, rightly noted that the aforesaid judgment was under the 1940 Act and the legal position in this behalf have taken a paradigm shift which position is clarified in Sayeed Ahmed and Company case.",0.5547844171524048
The potential of engineering and technology to contribute to economic upliftment and sustainable development has engaged the attention of many today.,0.9560484290122986
P- 69-receipt.,0.8241332769393921
P- 69-receipt.,0.8241332769393921
"Thereafter, on December 15, 2006, the TNVAT Act was enacted under List II, Entry 54 of the Constitution of India and notified in the Official Gazette after receiving assent of the Governor (on December 14, 2006), to consolidate and amend the law relating to the levy of tax on the sale or purchase of goods in the State of Tamil Nadu.",0.9572701454162598
"All the appeals have been filed by the Union of India through Ministry of Defence and others questioning the judgment of High Court and judgments of Central Administrative Tribunal, Principal Bench, Delhi and different other benches of Central Administrative Tribunals.",0.9575718641281128
"At any rate, no document is brought to our notice showing the charges framed by the Court in spite of repeated enquiry.",0.9606074094772339
"Single Judge, appeal be placed for admission.",0.9133214354515076
It has already been noticed that in regard to hotels this Court has in Associated Hotels of India Ltd.[7] adopted the concept of the English law that there is no sale when food and drink are supplied to guests residing in the hotel.,0.9612203240394592
"The first blow was on a vital part, that is on the temporal region.",0.9455225467681885
Pass an order directing all judicial officers to pay particular attention for cases where the accused have not been arrested.,0.9420446753501892
In such a scenario examination of these witnesses through video conferencing provides the solution which balances the interest of the accused as well as vulnerable witnesses.,0.963156521320343
"It was contended, that when the matter pertaining to the effect of the striking down of a constitutional amendment, had been referred to a nine-Judge Bench, it would be improper for this Court, sitting in its present composition, to determine the aforesaid issue.",0.9543696641921997
"On such deposit, it will be open to the appellant to approach the Tribunal for appropriate orders on withdrawal.",0.9631160497665405
"As an off-shoot of the above, we also have no hesitation in holding that the Medical Council of India is not empowered under the 1956 Act to actually conduct the NEET.",0.9618933200836182
"Dr. Ambedkar was clear that no Constitution is perfect and ultimately the working of the Constitution will depend upon the people, the political parties and their politics.",0.9622717499732971
"Such unilateral proposals, were unilaterally withdrawn.",0.9062184691429138
He also withheld material facts from the Court which defeated the Court 's directions.,0.9471223950386047
"Thereafter, police again asked me to properly check the household articles.",0.9510358572006226
Sisir Kumar Bose was a twenty-year old medical student at the time of the great escape of Netaji.,0.9506359100341797
"Therefore, it is recommended that the Central Government shall provide necessary funds required, so that the Regulatory Authority may perform its functions effectively.",0.9571365714073181
"The first is, what may be called, culpable homicide of the first degree.",0.9484414458274841
"Constitutional morality is thus the guiding spirit to achieve the transformation which, above all, the Constitution seeks to achieve.",0.9597389698028564
The Police in his presence broke open the lock of the door of a portion of the house.,0.9596078991889954
The Police in his presence broke open the lock of the door of a portion of the house.,0.9596078991889954
"As the world continues to shrink and get more and more interdependent due to globalisation and advent of modern day technologies, peace and development remain the central agenda for India.",0.9573880434036255
"There is nothing in this Regulation to even remotely indicate that a separate channel for admission to in-service candidates must be provided, at least in respect of Post Graduate “Degree Courses.",0.9623692631721497
BIS also holds secretariat of some of the important ISO / IEC Committees which are of trade interest of India.,0.9500951766967773
"The President of India, Shri Pranab Mukherjee will visit Karnataka (Bangalore) on December 8, 2014 where he will be the Chief Guest at the Launch of ‘Mobile One’ a Mobile Governance application of Govt. of Karnataka.",0.9517844319343567
"As far as the prayer of the institution as regards the Academic Session 2018-2019 is concerned, it does not deserve consideration and, accordingly, stands rejected.",0.9606477618217468
"Shri Chandan Kumar, an office boy and employee of CA Anil Mittal, Statutory Auditor and Shri Atul Mittal, relative of CA Anil Mittal were inducted in the board.",0.9465106725692749
"Jagdish Chander-PW8, commenced to search for his daughter.",0.9505752325057983
"This defence was taken by way of an after thought when the suit was filed and beyond the oral statement made in the depositions of defendant no.1, there is not even an iota of evidence to hold that these agreements were by way of security for a loan transaction.",0.9520779848098755
"The selection, coaching, performance evaluation and umpiring are to be handled by Cricket Committees manned only by former professionals.",0.9548973441123962
If the principle of willing buyer and willing seller is applied there can possibly be no market at all for the property acquired.,0.9631066918373108
It is one of the factors taken into account.,0.9257053136825562
"This certificate was initially refused by the Departmental authorities vide Order-in-Original dated 08.07.1997 passed by Assistant Commissioner of Central Excise, Sitapur Division.",0.9466568231582642
A loss would be a business loss.,0.9070895314216614
"Maharana Uday Singh initiated the construction of the palace but succeeding Maharanas added several palaces and structures to the complex, retaining the uniformity of design.",0.946168065071106
"The Civil Judge dismissed the petition and Hindustan Petroleum Corporation Ltd. filed a revision before the High Court, but the High Court also dismissed the revision.",0.9561715722084045
"The Civil Judge dismissed the petition and Hindustan Petroleum Corporation Ltd. filed a revision before the High Court, but the High Court also dismissed the revision.",0.9561715722084045
He said that India stands by the Government and people of Turkey in this difficult hour.,0.9613382816314697
The Directors and Shareholders of these Companies were benami and were the trusted junior employees of promoters.,0.9558857679367065
The papers wherein the accused Mammumiya Panjumiya was declared absconding.,0.32853543758392334
Facts of the case and the issues involved in these appeals are short.,0.9535020589828491
"Every (2011) 5 SCC 29 action/decision of the State and/or its agencies/instrumentalities to give largesse or confer benefit must be founded on a sound, transparent, discernible and well-defined policy, which shall be made known to the public by publication in the Official Gazette and other recognised modes of publicity and such policy must be implemented/executed by adopting a non-discriminatory and non-arbitrary method irrespective of the class or category of persons proposed to be benefited by the policy.",0.957216203212738
"After the Original Package No. 4 was split into five different contracts, the parties cannot go back to the Original Package No.4 nor can they merge them into one.",0.9562866687774658
"The finding of fact recorded to the effect that compensation could not be paid to the khatedars for want of money, is based on no evidence even though a reference was made to an affidavit filed by the State Authorities.",0.9596037268638611
"The finding of fact recorded to the effect that compensation could not be paid to the khatedars for want of money, is based on no evidence even though a reference was made to an affidavit filed by the State Authorities.",0.9596037268638611
"In my humble opinion under Section-4 of the Benami Transaction (Prohibition) Act, 1988 filing of present Suit is prohibited.",0.9526786804199219
"Moreover, Aadhaar lends assurance and accuracy on account of existence of fake, bogus and ghost cards, vide the process of de-duplication and authentication.",0.9537403583526611
"Second, if such appeal had remained pending before the Appellate Board on 01.06.2000, the same would have been transferred to the Appellate Tribunal constituted under FEMA in terms of (5)(b) of FEMA for its disposal.",0.9538952112197876
"In our opinion, section 21 has been rightly held to be invalid.",0.9619524478912354
"It is obvious that if any standards were to be laid down with regard to several kinds of breaches of trust by the persons referred in that section, that would be an impossible task.",0.9643886089324951
The monthly maintenance was made payable on or before 10th of each succeeding month.,0.9462434649467468
The State also has one of the largest coastlines in the country which again presents opportunities for marine biotechnology.,0.9533506631851196
"One of the single digit Indian representative in the Fortune 500 & Forbes 2000 listings, we are often referred to as an “MNC in PSU garb .",0.4538026452064514
"For the reasons stated above, we see no merit in the appeals filed by the Union of India.",0.9642510414123535
"Per contra, learned counsel for the respondent-State contended that deceased-Karamjit Kaur died in connection with demand of dowry within 21/2 years of marriage.",0.9346770644187927
"Second, Ex.P-15, which is sale deed of the suit shop nowhere recites that the respondent was in possession of the suit shop as tenant.",0.9085471034049988
Such a stance by the courts is neither feasible nor practicable.,0.9619549512863159
Part performance.,0.6302429437637329
RIDF loans have been utilised by State Governments for creating much needed capital formation in agriculture and critical rural infrastructure.,0.9490509033203125
"Food Processing has immense potential for generating employment in rural areas, particularly for the landless poor, besides guaranteeing remunerative price for the farm - produce.",0.9585204720497131
"Food Processing has immense potential for generating employment in rural areas, particularly for the landless poor, besides guaranteeing remunerative price for the farm - produce.",0.9585204720497131
"The recommendation of High Powered Selection Committee was necessary, thus, the Government has acted completely in an arbitrary manner and in contravention of to appoint Mr. Nageshwar Rao.",0.15795813500881195
"Maximum assistance for creation or strengthening of infrastructure will be Rs. 150 lakhs on matching basis, not exceeding 50% of project cost.",0.9518225193023682
He points out that under Rule 6(1) there is no option of getting remuneration as per the scheme of the organization to which an officer is sent on deputation.,0.9617475271224976
"In this connection, we may point out that there is an exhaustive discussion of what words should be used while enabling Courts to pass ‘suppression’ orders.",0.9589542746543884
"The proliferation of digital technologies, coupled with advancements in energy and genomics, is substantially raising the productivity of business as well as agriculture.",0.9559431672096252
Section 101 lays down the general rule about the burden of proof.,0.9416172504425049
"It must be clearly understood that a forwarding agent is not, in general, a carrier: he does not obtain possession of the goods: and he does not undertake the delivery of them at the other end.",0.9652791619300842
"While at present there are several stand alone publications/documents on Rashtrapati Bhavan, there is no authentic, officially documented narrative with an underlying, unifying theme and perspective.",0.958931028842926
"The resource management projects should subscribe to the “Subsidiarity principle to guide the division of decision - making, rule - making, implementation, enforcement and dispute - resolution powers to the lowest possible level.",0.9517404437065125
More than 12.7 lakh hectares have been brought under micro irrigation in the last two years.,0.9576494693756104
A Letter of Intent was issued for the whole plot on 29 April 2006.,0.9432809948921204
"(2) Orders and other instruments made and executed in the name of the Governor shall be authenticated in such manner as may be specified in rules to be made by the Governor, and the validity of an order or instrument which is so authenticated shall not be called in question on the ground that it is not an order or instrument made or executed by the Governor.",0.9631657004356384
These appeals assail the order of Division Bench of the High Court of Rajasthan at Jodhpur allowing Special Appeal No.369 of 2009 dated 17.01.2011 filed by the respondent thereby quashing the circular dated 06.10.2008 which provided for deduction of royalty payable to the mining department from the bills of the contractors who have been given the work contract by the government department.,0.9491598010063171
An Original Application seeking similar relief was filed by one Col. Sanjeev Sehgal[1] .,0.9523493051528931
"There may be cases where on 22.5.1993, the period of 180 days had already expired but the period of one year was not yet over.",0.9557499885559082
The appellant met A-39 in Dubai where he told him that they have to go to Pakistan to take training in arms.,0.9616501331329346
"To similar effect is the judgment cited by Shri Bhushan, Sudhir Chandra Nawn v. WTO, (1969) 1 SCR 108 at 113, where the Court held: “Exclusive power to legislate conferred upon Parliament is exercisable, notwithstanding anything contained in clauses (2) & (3), that is made more emphatic by providing in clause (3) that the Legislature of any State has exclusive power to make laws for such State or any part thereof with respect to any of the matters enumerated in List II in the Seventh Schedule, but subject to clauses (1) and (2).",0.8689531087875366
Loan Period: The loan period is upto a maximum of 15 years.,0.9451947212219238
"So far as is concerned, the substance of the freedom of trade guarantee is preserved.",0.9608129262924194
"The writ petition was dismissed by the High Court by the impugned order dated 28th October, 2013 stating that until and unless the competent Court of law decides the order of detention as illegal and invalid, it cannot be said that it is unauthorized detention.",0.9590510129928589
"No one would get more than three large galas and for retaining the third, the claimant would have to pay the market price within ninety days of the acceptance of the norms by the High Court.",0.9571810960769653
It postulates that entire land should have been used for the purposes enumerated.,0.9439516067504883
"According to the respondents, the review petition by Union of India as well as the application for extension of time by NTC are nothing but an abuse of the process of the Court and must be dismissed.",0.9620354771614075
"As is manifest, after the admissions were over as per the direction of this Court, the appellants, who seemed to have resigned to their fate, woke up to have control over the events forgetting that the law does not assist the non-vigilant.",0.956603467464447
"However, we do not find any confusion in the evidence of PW5, inasmuch as he has consistently deposed that he saw the accused/appellant, deceased and PW4 in the vehicle of the accused/appellant in the region of the Sabzi Mandi.",0.9536983966827393
"However, we do not find any confusion in the evidence of PW5, inasmuch as he has consistently deposed that he saw the accused/appellant, deceased and PW4 in the vehicle of the accused/appellant in the region of the Sabzi Mandi.",0.9536983966827393
"I would have preferred no time-limit to be there, but speaking more practically, any time-limit in this, as Dr. Ambedkar pointed out, is apt on the one hand to delay this very process in large parts of the country, probably the greater part of the country; on the other hand, in some parts where practically speaking it may be very difficult to bring about, it may produce enormous confusion.",0.962016761302948
The Indian Army engages twelve thousand porters.,0.9450388550758362
"Ordinarily, this Court cannot interfere with policy decisions of the government unless they are clearly in violation of some statutory or Constitutional provision or is shockingly arbitrary in nature.",0.9622836709022522
"Where the High Court is required to be satisfied that the decision is according to law, it may examine whether the order impugned before it suffers from procedural illegality or irregularity.",0.9594592452049255
"Where the High Court is required to be satisfied that the decision is according to law, it may examine whether the order impugned before it suffers from procedural illegality or irregularity.",0.9594592452049255
"Thereafter, the Veterinary Assistant Surgeon and Deputy Block Development Officer (ADW) will arrange a meeting of the village level Committee in the office of the Village Panchayat to scrutinize and list out the names of all the eligible beneficiaries for the Scheme.",0.9522933959960938
"Since the lease and license agreement between Colgate Palmolive (India) Limited and Pratima Chowdhury continued from 1.4.1992 to 19.10.1993, there was no question of handing over of possession thereof by Pratima Chowdhury to Kalpana Mukherjee.",0.9543834924697876
Further the fact that prosecution case is that ransom call was made from Airtel No.8128381274 whereas this SIM Card was not recovered from the accused and SIM Card bearing No. 9785612832 belonging to Idea along with Nokia Mobile 1600 was recovered.,0.8724742531776428
"It is true that the appeal was filed after the Act came into force, but that circumstance is immaterial - for the date to be looked into for this purpose is the date of the original proceeding which eventually culminated in the appeal.",0.9630129337310791
"Mr Garg was, therefore, justified in making a grievance that the trial court actually treated it as a mere formality as is evident from the fact that it recorded the finding of guilt [pic]on 31-3-1987, on the same day before the accused could absorb and overcome the shock of conviction they were asked if they had anything to say on the question of sentence and immediately thereafter the decision imposing the death penalty on the two accused was pronounced.",0.9544910788536072
"Advertising either of these intoxicants has been banned in most parts of the world, the avowed purpose being to insulate persons who may not have partaken of this habit from being seduced to start.",0.9519357085227966
The sanction order purported to be in the name of the Governor which was conveyed under the signature of the Under Secretary to Government of Madhya Pradesh.,0.9512329697608948
"Having understood the importance of plant biomass, Reddy stopped the practice of burning the sunflower stalks and other crop residues.",0.9457284808158875
It is pertinent to note that in this case the husband and wife had lived separately for more than sixteen and a half years.,0.9636769890785217
"Mr. Yogeshwar Prasad, the learned senior counsel appearing for the appellants states that these cases should be heard along with the cases of Union of India which are pending against the latter view of the High Court.",0.9632181525230408
"The process of fabrication therefore conceptually would involve a lay out for the ultimate device to be installed, preceded by a design of the parameters prescribed, configuration of the resultant components, and integration thereof to structure the ultimate mechanism or product.",0.9600539803504944
"The process of fabrication therefore conceptually would involve a lay out for the ultimate device to be installed, preceded by a design of the parameters prescribed, configuration of the resultant components, and integration thereof to structure the ultimate mechanism or product.",0.9600539803504944
"To consider these small pieces of land as the basis for determining just compensation to be paid to the appellants for the acquired land as urged by the learned counsel for the appellants, we refer to the legal principles laid down by this Court after examining the relevant provisions of the Act in catena of cases.",0.9613941311836243
"To consider these small pieces of land as the basis for determining just compensation to be paid to the appellants for the acquired land as urged by the learned counsel for the appellants, we refer to the legal principles laid down by this Court after examining the relevant provisions of the Act in catena of cases.",0.9613941311836243
The standards that we set for our censors must make a substantial allowance in favour of freedom thus leaving a vast area for creative art to interpret life and society with some of its foibles along with what is good.,0.9524741172790527
The difference was only 331 cases.,0.8119813203811646
"After the retrenchment compensation is so fixed, a copy of the decision fixing the compensation payable to each of the worker will be sent by the respondent to the appellant Union.",0.7524463534355164
"After the retrenchment compensation is so fixed, a copy of the decision fixing the compensation payable to each of the worker will be sent by the respondent to the appellant Union.",0.7524463534355164
"This will be impermissible simply because the informed consent of those individuals, whose Aadhaar numbers were generated in that period cannot be retrospectively legislated by an assumption of law.",0.9631646275520325
"Much as the blooming of the spring, innovations by students, professionals, common man and local communities can bring smiles on the faces of millions of people.",0.9485607147216797
I am confident that relations between the two countries will develop further through common platforms of the Commonwealth and CARICOM.,0.9607961177825928
I am confident that relations between the two countries will develop further through common platforms of the Commonwealth and CARICOM.,0.9607961177825928
It was for this reason that we thought it appropriate to deal with the dispute in detail.,0.9643706679344177
"While exercising the discretion for setting aside the ex-parte decrees or condoning the delay in filing the application to set aside the ex-parte decrees, the court is competent to direct the defendants to pay a portion of the decreetal amount or the cost.",0.9497287273406982
"The upshot of the above discussion, therefore, is that the requirement of a mandatory statutory provision having been violated, the trial and conviction of the petitioners for offences under the TADA must be held to have been vitiated on that account.",0.9653415679931641
"Praveen Kumar Jolly i.e. 4th respondent herein, 4th respondent has filed a suit for specific performance of the agreement in CS(OS) No.1508 of 2005 in which conditional order was passed.",0.9410058856010437
"If pure lead bullets caused the wounds on Haren Pandya's body, they would have been greyish black even when removed at the time of post mortem.",0.9578624963760376
"On 19 May 2014, the respondent filed objections to the execution petition.",0.937598466873169
The same is enshrined in the Indian Constitution which has been described as a magna carta for the socio-economic transformation of a large majority of the human race.,0.9618057608604431
"But it must be made clear that the judgment of this Court in Devadasan's case AIR 1964 SC 179, is only concerned with that part of the instructions of the Government of India which deal with the carry forward rule; it does not in any way touch the reservation for scheduled castes and scheduled tribes at 12-1/2% and 5%, respectively; nor does it touch the filling up of schedule tribes vacancies by scheduled caste candidates where sufficient number of scheduled tribes are not available in a particular year or vice versa.",0.9546629190444946
It was this powerful legacy of mutually-beneficial cooperation cutting across varied sectors that enabled our two nations to swiftly overcome the difficulties posed by wide-ranging changes of the early 1990s.,0.9621682167053223
"That is to say, in the first part, inducement must be dishonest or fraudulent.",0.9393282532691956
"I have been repeatedly saying that in a manner similar to ancient times when India led in the field of higher education, today also, our institutions of higher learning must come up to international standards.",0.9597474336624146
"As is clear from the nomenclature of these two contracts, they were under JRY.",0.8947346806526184
It also extends to enforcement of Court’s orders.,0.920721173286438
